id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors,id_dup,name_dup
1213205,BRAT - Biroul Roman de Audit Transmedia,"BRAT gives the media trends Audit prints, print & online audience, and monitor advertising investments",,,3,"Romania, Bucharest",,,,Romania,Bucharest,,,True
984489,BRAT - Biroul Roman de Audit Transmedia,"BRAT gives the media trends. Audit prints, print & online audience, and monitor advertising investments",Marketing,,2,"Romania, Bucharest",,,,Romania,Bucharest,"Market Intelligence,audit,Printing,monitoring,Advertising,investing,Adtech",,True
936327,Bacharach Leadership Group,"The BLG perspective, developed by Professor Samuel B. Bacharach over more than 30 years of academic research and real-world application",,,8,"561 Broadway, New York, NY 10012, USA",Broadway,561,10012,United States,New York,Research,,True
1326294,Bacharach Leadership Group,"The BLG perspective, developed by Professor Samuel B Bacharach over more than 30 years of academic research and real-world application",Education,,2,"United States, New York",,,,United States,New York,,,True
1534043,Bahrain Institute of Banking and Finance,,,,8,"Manama, Bahrain",,,,Bahrain,Manama,,,True
1729004,Bahrain Institute of Banking and Finance,International,Education,,4,"Bahrain, Manama",,,,Bahrain,Manama,Banking,,True
2018761,Bakke Rij,,,,14,"Hendrik Figeeweg 3F, 2031 BJ Haarlem, Netherlands",Hendrik Figeeweg,3F,2031 BJ,Netherlands,Haarlem,,,True
2018760,Bakke Rij,BakkeRij - Scheepscontainers in Waarderpolder in Haarlem,Transportation,,2,"Hendrik Figeeweg 3F, 2031 BJ Haarlem, Netherlands",Hendrik Figeeweg,3F,2031 BJ,Netherlands,Haarlem,,,True
1454903,Ballymun Whitehall Area Partnership,We are a community based organisation operating for over 20 years in the Ballymun Whitehall Area for the benefit of residents and the community,Jobs Recruitment,,2,"Ireland, Dublin",,,D01,Ireland,Dublin,"Charity,Recruitment,non-profit,community",,True
1237464,Ballymun Whitehall Area Partnership,A community based organisation operating for over 20 years for the benefit of residents and the community generally,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
984140,Banca Transilvania,"Banca Transilvania is one of the leading banks in Romania, consistently ranked as one of the country's most trusted brands",Fintech,,4,"Romania, Cluj-Napoca",,,,Romania,Cluj-Napoca,Banking,,True
1225349,Banca Transilvania,"Banca Transilvania is one of the leading banks in Romania, consistently ranked as one of the country's most trusted brands",,,3,"Romania, Cluj-Napoca",,,,Romania,Cluj-Napoca,,,True
1243624,Bang & Bonsomer,Leading distributor of a wide range of raw materials and additives for different industries,,,3,"Finland, Helsinki",,,,Finland,Helsinki,,,True
1475036,Bang & Bonsomer,Offering a wide range of industrial functional raw materials and additives,Home Living,,4,"Itälahdenkatu 18, 00210 Helsinki, Finland",Itälahdenkatu,18,00210,Finland,Helsinki,,,True
1460020,Barbara IoT,Develops OS - the most secure Operating System for Industrial IoT,Security,,2,"Calle Vivero, 5, 28040 Madrid, Spain",Calle Vivero,5,28040,Spain,Madrid,,,True
943066,Barbara IoT,Barbara IoT - IoT professional deployments secure and easy,,Enterprise Software,2,"28040 Madrid, Spain",,,28040,Spain,Madrid,"industrial technology,cybersecurity,industrial cybersecurity,industrial connectivity",,True
1691395,Baylor Angel Network,Student-run investor network at baylor university providing start-up funds to entrepreneurs,,,3,"500 Speight Ave, Waco, TX 76798, USA",Speight Avenue,500,76798,United States,Waco,,,True
104300,Baylor Angel Network,Student-run investor network at baylor university providing start-up funds to entrepreneurs,,,8,"United States, Waco",,,,United States,Waco,,,True
1477099,Be Great Partners,begreat.co - This website is for sale! - begreat Resources and Information.,,,3,"United States, Los Angeles",,,90012,United States,Los Angeles,,,True
142071,Be Great Partners,Лет десять назад у меня был один знакомый - свидетель Иеговы. До 27 лет в эту пургу верил. А потом призывной возраст закончился.,,,4,"United States, Los Angeles",,,,United States,Los Angeles,,,True
887759,Beiersdorf AG,Skin care company,,,3,"Germany, Hamburg",,,20354,Germany,Hamburg,"Automotive,PaaS,cryptocurrencies,Analytics",,True
100795,Beiersdorf AG,Beiersdorf - Home,Wellness Beauty,,4,"Germany, Hamburg, Kieler Straße, 413",Kieler Straße,413,22525,Germany,Hamburg,"packaging and containers,Supply Chain Management,reporting,Health Care,Charity,Accounting,Printing,regtech compliance,branding,Search Engine,sharing economy,compliance,Retail,Social,investing,Adtech,Luxury",,True
1465546,Bellabox,Home | bellabox Australia,Wellness Beauty,,2,"25 Butler St, Richmond VIC 3121, Australia",Butler Street,25,3121,Australia,Richmond,Social Media,,True
34472,Bellabox,Delivers beauty product samples on a monthly basis,Wellness Beauty,,2,"Singapore, Singapore",,,,Singapore,Singapore,"perfume,wellness / beauty,Beauty",,True
1395794,Benchmark Space Systems,"Benchmark Space Systems makes small satellites better by doubling their operational lifespan, avoiding space junk, and de-orbiting safely",Transportation,Telecom,2,"United States, South Burlington",,,,United States,South Burlington,Aerospace,,True
2518234,Benchmark Space Systems,BENCHMARK,Semiconductors,,2,"South Burlington, VT, United States",,,05403,United States,South Burlington,,,True
2412436,BeneSys,Home - BeneSys,Telecom,,2,"Troy, MI, United States",,,48084,United States,Troy,,,True
1273406,BeneSys,Administration and it services to over 40 clients,,,4,"United States, Troy",,,,United States,Troy,administration,,True
918899,Better Ventures,Backs entrepreneurs building a better world,,,3,"470 25th St, Oakland, CA 94612, USA",25th Street,470,94612,United States,Oakland,,,True
148110,Better Ventures,Better Ventures,,,3,"United States, Oakland",,,,United States,Oakland,,,True
933296,Bic Lazio,Spazio Attivo Viterbo,,,3,"Italy, Viterbo, Via Faul, 22",Via Faul,22,01100,Italy,Viterbo,,,True
1484671,Bic Lazio,Home - LazioInnova,,,4,"Via Casilina, Rome, Italy",Via Casilina,,,Italy,Rome,,,True
915734,Billtrust,"Expertly designed, automated order-to-cash platform that makes B2B interactions simple, delivering everything needed to create seamless customer experiences and drive better business results",Fintech,Enterprise Software,4,"1009 Lenox Dr, Lawrence Township, NJ 08648, USA",Lenox Drive,1009,08648,United States,Lawrence Township,"invoicing,verified Unicorns and $1B exits,Accounting,payment",,True
199770,Billtrust,Payment cycle management platform,Fintech,,3,"United States, Jamesburg",,,08831,United States,Jamesburg,"platform,SaaS,payment",,True
1305117,Bizmatics,"Bizmatics Inc designs, develops, and markets electronic health record and practice management software solutions",Health,,2,"United States, San Jose",,,,United States,San Jose,app,,True
2410033,Bizmatics,PrognoCIS Electronic Health Records (EHR) | EMR Software Solutions,Health,,2,"San Jose, CA, United States",,,95113,United States,San Jose,,,True
1477101,Black Diamond Ventures,Black Diamond Ventures,,,3,"United States, Glendale",,,91206,United States,Glendale,,,True
112524,Black Diamond Ventures,Black Diamond Ventures,,,4,"United States, Glendale",,,,United States,Glendale,,,True
2518379,Black Swift Technologies,,Robotics,Energy,2,"Boulder, CO, United States",,,80302,United States,Boulder,,,True
1387361,Black Swift Technologies,Engineering firm working on small unmanned aircraft for scientific and commercial uses,Robotics,,2,"United States, Boulder",,,,United States,Boulder,drones,,True
1358817,Blackbird,"Blackbird works with you to remove scalability bottlenecks, reduce manual effort, and create new capabilities that maximize velocity",Marketing,Jobs Recruitment,2,"United States, Sunrise",,,,United States,Sunrise,"Open Source,automated process,database,Delivery,consulting services,Automated Technology",,True
1208864,Blackbird,Ai that monitors private investments,,,3,"United States, New York",,,,United States,New York,,,True
1438148,Blackhawk Datacom,BlackHawk Datacom delivers a full line of access control and site monitoring products and services,Energy,,2,"United States, Lafayette",,,,United States,Lafayette,monitoring,,True
2948365,Blackhawk Datacom,,,,2,"Lafayette, LA, United States",,,70501,United States,Lafayette,,,True
146022,Blend,"Empowering top mortgage lenders to be more efficient, compliant, and borrower-friendly",Fintech,Enterprise Software,4,"415 Kearny St, San Francisco, CA 94108, USA",Kearny Street,415,94108,United States,San Francisco,"verified Unicorns and $1B exits,automated process,loan,Mortgages & Lending,video,platform,regtech compliance,Banking,compliance,game development,SaaS,Automated Technology,Navigation",,True
2039047,Blend,"Blend — Better lending, for all",Real Estate,Fintech,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1448699,Blogfabrik,Blogfabrik Berlin - Coworking Space und Agentur für digitalen Content,Event Tech,,12,"Oranienstraße 185, 10999 Berlin, Germany",Oranienstraße,,,Germany,Berlin,"workspace,Office Space,event management",,True
2020489,Blogfabrik,,,,14,"Oranienstraße 185, 10999 Berlin, Germany",Oranienstraße,185,10999,Germany,Berlin,,,True
1251477,Blurbiz,A SaaS platform to Create and Distribute Mobile Optimized Videos,Marketing,,2,"United States, Houston",,,,United States,Houston,"video editing,video,platform,SaaS,Social,Social Media",,True
2728634,Blurbiz,Blurbiz - Social Video Creation At the Speed of Light,Media,,2,"Palo Alto, CA, United States",,,94301,United States,Palo Alto,,,True
1252480,Boardable,Software platform that transforms the board experience by connecting board members and centralizing communication,Telecom,Enterprise Software,2,"6219 Guilford Ave, Indianapolis, IN 46220, USA",Guilford Avenue,6219,46220,United States,Indianapolis,"communication,platform,SaaS",,True
2475340,Boardable,Affordable board management software for nonprofits,Enterprise Software,,2,"Indianapolis, IN, USA",,,,United States,Indianapolis,,,True
2412570,BookingPal,"Vacation Rental Marketing, Advertising & Distribution | BookingPal",Travel,,2,"Irvine, CA, United States",,,92606,United States,Irvine,,,True
126362,BookingPal,"BookingPal is a distribution platform for vacation rental properties, resorts, campgrounds and RV park owners.",Travel,,2,"United States, Irvine",,,,United States,Irvine,"grooming,Wholesale,Leisure,Intellectual Property,Accounting,razors,invoicing,treasury,Travel,database,Verification,Storage,vacation,user behavior,app,Risk Management,platform,regtech compliance,branding,Banking,renting,renting,insurtech,Search Engine,compliance,monitoring,SaaS,Advertising,investing,Adtech,payment",,True
1323884,Boostr,Advertising and media teams with a platform that enables them to manage ad sales processes,Marketing,,2,"United States, Los Gatos",,,,United States,Los Gatos,"platform,Delivery,SaaS,Advertising,Adtech,Automated Technology",,True
1876833,Boostr,Revenue Management for Media Companies,Media,Enterprise Software,2,"Sutter St, San Francisco, CA, USA",Sutter Street,,,United States,San Francisco,revenue management,,True
1602394,Bosch IoT Campus,IoT workplace by Bosch,,,12,"Ullsteinstraße 128, 12109 Berlin, Germany",Ullsteinstraße,,,Germany,Berlin,,,True
2027180,Bosch IoT Campus,,,,14,"Ullsteinstraße 128, 12109 Berlin, Germany",Ullsteinstraße,128,12109,Germany,Berlin,,,True
1514759,Bosch SoftTec,Bosch SoftTec GmbH,Enterprise Software,,2,"Germany, Hildesheim",,,31134,Germany,Hildesheim,Publishing,,True
2123775,Bosch SoftTec,Bosch SoftTec GmbH,Transportation,,2,"Phoenixstraße 3, 31137 Hildesheim, Germany",Phoenixstraße,3,31137,Germany,Hildesheim,,,True
1465770,Breeze Technologies,"Breeze pushes the limits of environmental sensor development. Their small-scale air quality sensors can measure common pollutants like carbon and nitrogen oxides, ozone, particulate matter and many more. Their competitive price point allows for new applications like smart air quality management in your office buildings or large-scale environmental sensing in your urban environment",,Enterprise Software,2,"Harburger Schloßstraße 6-12, 21079 Hamburg, Germany",Harburger Schloßstraße,,,Germany,Hamburg,"sensor,Sustainable Cities and Communities (#11),sustainable development goals,monitoring",,True
863052,Breeze Technologies,"Breeze pushes the limits of environmental sensor development. Their small-scale air quality sensors can measure common pollutants like carbon and nitrogen oxides, ozone, particulate matter and many more. Their competitive price point allows for new applications like smart air quality management in your office buildings or large-scale environmental sensing in your urban environment",Energy,Real Estate,2,"Harburger Schloßstraße 6-12, 21079 Hamburg, Germany",Harburger Schloßstraße,6-12,21079,Germany,Hamburg,"sustainable development goals,urban tech,Sustainable Cities and Communities (#11),smart city,govtech,smart cities,Climate Action (#13),core sustainable impact,environment,Life on Land (#15)",,True
1443686,Brook.ai,Your Personal Diabetes Assistant,Health,,2,"United States, Seattle",,,,United States,Seattle,"chatbot,Diabetes,chronic disease,wellness,digital health,Health Care,Personal Health,healthcare,blood,Biotechnology,app,Health",,True
2794231,Brook.ai,Brook | Personal Health Companion,Health,,2,"Seattle, WA, United States",,,98104,United States,Seattle,"Diabetes,Health",,True
154917,Bryn Mawr College,,Education,,2,"United States, Bryn Mawr",,,,United States,Bryn Mawr,,,True
1753968,Bryn Mawr College,"Small, selective liberal arts college for women that operates two coeducational graduate schools",,,8,"United States, Bryn Mawr",,,19010,United States,Bryn Mawr,,,True
935865,Bucerius Law School,"Bucerius Law School is the first private, non-profit law school in Germany",,,8,"Jungiusstraße 6, 20355 Hamburg, Germany",Jungiusstraße,6,20355,Germany,Hamburg,"school,Law Enforcement",,True
1519311,Bucerius Law School,"Private law school located in hamburg, germany",Education,,2,"Jungiusstraße 6, 20355 Hamburg, Germany",Jungiusstraße,,,Germany,Hamburg,,,True
116603,Budge Studios,Fun apps for kids featuring your favorite characters! #kidsapps,Kids,,2,"5455 De, Avenue de Gaspé Suite 200, Montréal, QC H2T 3B3, Canada",Avenue de Gaspé,,H2T 3B3,Canada,Montreal,"kid,app",,True
1733948,Budge Studios,Developer of mobile applications to entertain and educate children around the world,Kids,,2,"Canada, Montreal",,,H2L,Canada,Montreal,app,,True
